,Unnamed: 0,Security,Symbol,GICS Sector,GICS Sub Industry,Ticker,Price,Shares Outstanding,Market Cap,Expected Growth - 5 Year,Last 12 Month Return,Beta,Avg Current Estimate,EPS
1338,1338,SRC Energy Inc.,SRCI,Energy,Oil and Gas Exploration and Production,SRCI,6.22,243320000.0,1496000000.0,0.047400000000000005,-0.4429,1.61,0.97,1.07
1339,1339,"Surmodics, Inc.",SRDX,Health Care,Healthcare Equipment,SRDX,44.16,13480000.0,583514000.0,0.1,0.1818,1.91,0.11,-0.13
1340,1340,"Simpson Manufacturing Co., Inc.",SSD,Industrials,Building Products,SSD,64.26,45170000.0,2877000000.0,0.05,0.16,1.53,3.21,2.69
1341,1341,The E.W. Scripps Company,SSP,Consumer Discretionary,Broadcasting,SSP,22.95,68800000.0,1830000000.0,0.1,1.0593000000000001,1.84,0.37,0.24
1342,1342,"Shutterstock, Inc.",SSTK,Financials,Internet Software and Services,SSTK,41.03,35220000.0,1422000000.0,0.18,-0.0242,1.23,1.61,0.83
1343,1343,iStar Inc.,STAR,Real Estate,Diversified REITs,STAR,8.75,66610000.0,579542000.0,-,-0.1371,0.79,1.03,-0.95
1344,1344,"S&T Bancorp, Inc.",STBA,Financials,Regional Banks,STBA,40.11,34330000.0,1371000000.0,0.1,-0.063,0.78,2.97,2.92
1345,1345,Stewart Information Services Corporation,STC,Financials,Property and Casualty Insurance,STC,42.74,23700000.0,1010999999.9999999,0.05,0.0209,0.57,2.65,1.88
1346,1346,STERIS plc,STE,Health Care,Health Care Equipment,STE,130.75,84590000.0,11081000000.0,0.1,0.3789,0.83,4.78,3.14
1347,1347,Sterling Bancorp,STL,Financials,Regional Banks,STL,21.51,209560000.0,4479000000.0,0.05,-0.0973,1.71,2.11,1.99
1348,1348,Steel Dynamics Inc,STLD,Materials,Steel,STLD,31.97,224100000.0,7111000000.0,0.0434,-0.2863,1.61,3.98,5.32
1349,1349,Stamps.com Inc.,STMP,Financials,Internet Software and Services,STMP,87.53,17530000.0,1500000000.0,0.15,-0.6158,0.61,5.43,8.99
1350,1350,"Strategic Education, Inc.",STRA,Consumer Discretionary,Education Services,STRA,143.93,21450000.0,3060000000.0,0.15,0.37020000000000003,0.78,6.04,-1.03
1351,1351,"Superior Industries International, Inc.",SUP,Consumer Discretionary,Auto Parts and Equipment,SUP,5.13,25020000.0,124220000.0,0.02,-0.6099,3.32,-0.38,0.29
1352,1352,"Supernus Pharmaceuticals, Inc.",SUPN,Health Care,Pharmaceuticals,SUPN,37.1,52320000.0,1914000000.0,0.37,-0.2141,1.1,2.35,2.05
1353,1353,SUPERVALU INC.,SVU,Consumer Staples,Food Retail,SVU,-,-,-,-,-,-,-,-
1354,1354,"Schweitzer-Mauduit International, Inc.",SWM,Materials,Paper Products,SWM,36.4,30900000.0,1099000000.0,0.05,-0.0705,1.85,3.49,3.06
1355,1355,Southwestern Energy Co.,SWN,Energy,Oil & Gas Exploration & Production,SWN,4.13,539180000.0,2138000000.0,-0.12119999999999999,0.0049,1.25,0.68,1.6269999999999998
1356,1356,Southwest Gas Corp,SWX,Utilities,Gas Utilities,SWX,83.12,53110000.0,4426000000.0,0.063,0.1359,0.39,3.91,3.68
1357,1357,"SunCoke Energy, Inc.",SXC,Materials,Steel,SXC,8.64,65099999.99999999,559545000.0,0.08,-0.248,0.93,0.58,0.42
1358,1358,Standex International Corporation,SXI,Industrials,Industrial Machinery,SXI,72.05,12650000.0,828152000.0,0.1,-0.2202,1.97,4.74,4.28
1359,1359,Sensient Technologies Corp,SXT,Materials,Specialty Chemicals,SXT,70.05,42290000.0,2959000000.0,0.038,0.0537,1.12,3.31,3.7
1360,1360,"Sykes Enterprises, Incorporated",SYKE,Information Technology,Data Processing and Outsourced Services,SYKE,27.98,42470000.0,1179000000.0,0.1,-0.0296,0.94,2.21,1.16
1361,1361,Synaptics,SYNA,Information Technology,Semiconductors,SYNA,38.04,34400000.0,1295000000.0,0.125,-0.1229,0.83,4.45,0.04
1362,1362,Syneos Health,SYNH,Health Care,Life Sciences Tools & Services,SYNH,47.69,103750000.0,4883000000.0,0.1149,0.2525,1.29,3.12,0.23
1363,1363,"TrueBlue, Inc.",TBI,Industrials,Human Resource and Employment Services,TBI,23.09,39070000.0,952939000.0,0.1,-0.0424,1.71,2.21,1.63
1364,1364,TCF Financial Corp (MN),TCF,Financials,Regional Banks,TCF,22.28,161660000.0,3582000000.0,0.09,-0.10189999999999999,1.4,1.98,1.77
1365,1365,Texas Capital Bancshares,TCBI,Financials,Regional Banks,TCBI,65.69,50270000.0,3252000000.0,0.075,-0.3346,1.67,6.5,6.01
1366,1366,TCF Financial Corporation,TCF,Financials,Regional Banks,TCF,22.28,161660000.0,3582000000.0,0.09,-0.10189999999999999,1.4,1.98,1.77
1367,1367,Taubman Centers,TCO,Real Estate,Retail REITs,TCO,50.51,61120000.0,4264000000.0,0.0584,-0.0984,1.1,0.67,0.95
1368,1368,Teradata,TDC,Information Technology,IT Consulting & Other Services,TDC,46.04,117640000.0,5355000000.0,0.113,0.1246,0.96,1.49,0.25
1369,1369,Telephone & Data Systems Inc,TDS,Telecommunication Services,Integrated Telecommunication Services,TDS,32.08,106640000.0,3633000000.0,0.868,0.17379999999999998,0.48,1.0,1.17
1370,1370,Teledyne Technologies Inc,TDY,Industrials,Aerospace & Defense,TDY,251.24,36220000.0,9009000000.0,0.29100000000000004,0.3411,1.27,9.35,9.22
1371,1371,Tech Data Corp,TECD,Information Technology,Technology Distributors,TECD,106.92,36910000.0,3944000000.0,-,0.40369999999999995,1.16,12.07,8.89
1372,1372,Bio-Techne,TECH,Health Care,Life Sciences Tools & Services,TECH,204.99,37770000.0,7701000000.0,0.109,0.3003,1.59,4.51,2.5
1373,1373,Teradyne,TER,Information Technology,Semiconductors,TER,48.84,173180000.0,8497999999.999999,0.056299999999999996,0.5084000000000001,1.38,2.31,2.55
1374,1374,Terex Corp,TEX,Industrials,Construction & Farm Machinery & Heavy Trucks,TEX,33.22,71150000.0,2367000000.0,0.1664,-0.09119999999999999,1.85,3.88,1.48
1375,1375,Teleflex Inc,TFX,Health Care,Health Care Equipment,TFX,280.61,46070000.0,13181000000.0,0.13849999999999998,0.047400000000000005,1.24,11.03,4.29
1376,1376,Tredegar Corporation,TG,Materials,Commodity Chemicals,TG,18.5,32950000.000000004,595479000.0,-,0.0472,0.8,-,0.75
1377,1377,"Triumph Group, Inc.",TGI,Industrials,Aerospace and Defense,TGI,24.04,49870000.0,1184000000.0,0.0859,0.013999999999999999,3.29,1.8,-8.61
1378,1378,"Tegna, Inc.",TGNA,Consumer Discretionary,Broadcasting,TGNA,15.88,216090000.0,3433000000.0,0.1,0.5024000000000001,1.6,1.31,1.87
1379,1379,Tenet Healthcare Corp,THC,Health Care,Health Care Facilities,THC,24.28,102930000.0,2270000000.0,0.4833,-0.0063,2.43,2.28,-0.07
1380,1380,Hanover Insurance Group Inc,THG,Financials,Property & Casualty Insurance,THG,119.93,40690000.0,4911000000.0,-0.011000000000000001,0.0434,0.53,8.07,9.1
1381,1381,Thor Industries Inc,THO,Consumer Discretionary,Leisure Products,THO,66.71,55060000.0,3616000000.0,-0.005,-0.36729999999999996,2.21,5.32,4.36
1382,1382,Gentherm Incorporated,THRM,Consumer Discretionary,Auto Parts and Equipment,THRM,44.18,33650000.0,1419000000.0,0.25,0.2302,1.07,2.15,1.16
1383,1383,TreeHouse Foods,THS,Consumer Staples,Packaged Foods & Meats,THS,66.06,55990000.0,3743000000.0,0.1,0.7086,0.77,2.55,-1.1
1384,1384,"Interface, Inc.",TILE,Industrials,Office Services and Supplies,TILE,16.09,60010000.0,966137000.0,0.331,-0.2686,1.95,1.63,0.71
1385,1385,"Team, Inc.",TISI,Industrials,Environmental and Facilities Services,TISI,17.26,30250000.0,508153000.0,0.11,0.014199999999999999,1.4,0.05,-2.1
1386,1386,TiVo Corporation,TIVO,Information Technology,Systems Software,TIVO,9.53,124910000.0,1178000000.0,0.12,-0.3265,0.67,0.83,-2.84
1387,1387,Timken Co,TKR,Industrials,Industrial Machinery,TKR,48.25,76110000.0,3662000000.0,0.025,0.1261,1.78,4.84,3.86
1388,1388,"Tailored Brands, Inc.",TLRD,Consumer Discretionary,Apparel Retail,TLRD,8.18,50180000.0,410479000.0,-,-0.7401000000000001,2.12,1.9,1.64
1389,1389,Tompkins Financial Corporation,TMP,Financials,Regional Banks,TMP,80.95,15320000.0,1235000000.0,0.08,0.0373,0.94,5.42,5.39
1390,1390,TimkenSteel Corporation,TMST,Materials,Steel,TMST,10.51,44760000.0,450331000.0,-0.183,-0.377,2.65,0.61,-0.71
1391,1391,Toll Brothers Inc,TOL,Consumer Discretionary,Homebuilding,TOL,37.58,145940000.0,5566000000.0,-0.0002,-0.10859999999999999,0.59,4.43,4.81
1392,1392,TRI Pointe Group,TPH,Consumer Discretionary,Homebuilding,TPH,12.74,142210000.0,1862000000.0,-0.0207,-0.2531,1.19,1.32,1.55
1393,1393,Third Point Reinsurance Ltd.,TPRE,Financials,Reinsurance,TPRE,11.48,91770000.0,1066000000.0,0.15,-0.1414,1.05,2.81,-3.27
1394,1394,Tempur Sealy International,TPX,Consumer Discretionary,Household Durables,TPX,62.06,54720000.0,3360000000.0,0.2275,0.3882,2.39,3.42,1.83
1395,1395,Tootsie Roll Industries Inc,TR,Consumer Staples,Packaged Foods & Meats,TR,38.85,39620000.0,2398000000.0,-,0.35869999999999996,0.31,-,0.86
1396,1396,LendingTree,TREE,Financials,Thrifts & Mortgage Finance,TREE,376.8,12880000.0,4941000000.0,0.363,0.5786,2.88,7.65,4.63
1397,1397,"Trex Company, Inc.",TREX,Industrials,Building Products,TREX,65.53,58870000.0,4081000000.0000005,0.25,0.47340000000000004,1.94,2.55,2.28
1398,1398,Trimble Inc,TRMB,Information Technology,Electronic Manufacturing Services,TRMB,40.44,252340000.0,10270000000.0,0.07,0.1691,1.84,2.07,1.12
1399,1399,Trustmark Corp (MS),TRMK,Financials,Regional Banks,TRMK,36.06,64790000.00000001,2325000000.0,0.07,0.1536,1.23,2.21,2.18
1400,1400,Trinity Industries Inc,TRN,Industrials,Construction & Farm Machinery & Heavy Trucks,TRN,21.5,129840000.0,2812000000.0,0.1,-0.0608,1.8,1.31,1.04
1401,1401,TrustCo Bank Corp NY,TRST,Financials,Thrifts and Mortgage Finance,TRST,8.02,96750000.0,771066000.0,0.05,-0.0643,1.21,0.0,0.63
1402,1402,Toro Company,TTC,Industrials,Agricultural & Farm Machinery,TTC,73.43,106110000.0,7754000000.0,0.195,0.2566,0.97,2.98,2.85
1403,1403,"TTEC Holdings, Inc.",TTEC,Information Technology,Data Processing and Outsourced Services,TTEC,35.79,46210000.0,1665000000.0,0.1,0.1191,0.85,1.65,0.77
1404,1404,"Tetra Tech, Inc.",TTEK,Industrials,Environmental and Facilities Services,TTEK,64.24,55210000.0,3560000000.0,0.15,0.3246,1.04,2.95,2.36
1405,1405,"TETRA Technologies, Inc.",TTI,Energy,Oil and Gas Equipment and Services,TTI,2.45,125630000.0,294545000.0,0.29,-0.3766,2.43,0.0,-0.49700000000000005
1406,1406,"TTM Technologies, Inc.",TTMI,Information Technology,Electronic Manufacturing Services,TTMI,13.46,105140000.0,1394000000.0,0.09359999999999999,-0.0344,2.28,1.49,1.38
1407,1407,"Tile Shop Holdings, Inc.",TTS,Consumer Discretionary,Home Improvement Retail,TTS,4.81,52920000.0,256404999.99999997,0.2,-0.1679,1.1,0.26,0.2
1408,1408,Tupperware Corp,TUP,Consumer Discretionary,Housewares & Specialties,TUP,23.7,48730000.0,1154000000.0,0.12,-0.4661,0.19,4.03,3.17
1409,1409,Travelport Worldwide Limited,TVPT,Information Technology,Data Processing and Outsourced Services,TVPT,15.67,126510000.0,1982000000.0,0.0361,-0.0858,-0.07,1.41,0.57
1410,1410,"Tivity Health, Inc.",TVTY,Health Care,Healthcare Services,TVTY,21.8,47650000.0,1026000000.0,0.1,-0.39280000000000004,1.13,2.36,2.29
1411,1411,"Titan International, Inc.",TWI,Materials,Agricultural and Farm Machinery,TWI,7.02,60000000.0,413103000.0,0.25,-0.3175,1.76,0.49,0.06
1412,1412,Texas Roadhouse,TXRH,Consumer Discretionary,Restaurants,TXRH,55.01,71830000.0,3918000000.0,0.1075,-0.0467,0.95,2.49,2.14
1413,1413,Tyler Technologies,TYL,Information Technology,Application Software,TYL,228.1,38350000.0,8875000000.0,0.1,0.0437,0.7,5.28,3.68
1414,1414,Monotype Imaging Holdings Inc.,TYPE,Information Technology,Application Software,TYPE,17.36,40180000.0,687025000.0,0.15,-0.2108,1.01,1.21,0.38
1415,1415,Urstadt Biddle Properties Inc.,UBA,Real Estate,Retail REITs,UBA,21.99,29410000.0,799977000.0,0.08,0.1042,0.66,0.79,0.68
1416,1416,United Bankshares Inc,UBSI,Financials,Regional Banks,UBSI,39.4,102120000.0,3993000000.0,0.08,0.1591,1.4,2.52,2.48
1417,1417,"United Community Banks, Inc.",UCBI,Financials,Regional Banks,UCBI,28.5,79040000.0,2215000000.0,0.01,-0.1106,1.69,2.29,2.15
1418,1418,"Ultra Clean Holdings, Inc.",UCTT,Information Technology,Semiconductor Equipment,UCTT,12.0,39290000.0,468708000.0,0.2,-0.3124,1.68,0.87,0.94
1419,1419,Urban Edge Properties,UE,Real Estate,Retail REITs,UE,18.65,120100000.0,2371000000.0,0.043,-0.0958,1.26,0.46,0.92
1420,1420,Universal Electronics Inc.,UEIC,Consumer Discretionary,Consumer Electronics,UEIC,38.38,13860000.0,527558000.0,0.15,-0.1691,1.68,2.94,0.85
1421,1421,"United Fire Group, Inc.",UFCS,Financials,Property and Casualty Insurance,UFCS,43.12,25170000.0,1099000000.0,0.1,-0.14400000000000002,-0.44,1.0,1.08
1422,1422,"Unifi, Inc.",UFI,Consumer Discretionary,Textiles,UFI,20.24,18390000.0,370838000.0,0.1,-0.3212,1.01,0.6,0.74
1423,1423,"Universal Forest Products, Inc.",UFPI,Industrials,Building Products,UFPI,37.06,61330000.0,2275000000.0,0.05,0.1628,1.76,2.73,2.45
1424,1424,Domtar Corp,UFS,Materials,Paper & Forest Products,UFS,49.47,63100000.0,3090000000.0,0.05,0.1082,2.12,5.59,4.48
1425,1425,UGI Corp,UGI,Utilities,Gas Utilities,UGI,53.66,174100000.0,9485000000.0,0.08,0.1058,0.5,2.44,2.35
1426,1426,Universal Health Realty Income Trust,UHT,Real Estate,Healthcare REITs,UHT,80.85,13750000.0,1124000000.0,-,0.34009999999999996,1.24,-,1.37
1427,1427,United Insurance Holdings Corp.,UIHC,Financials,Property and Casualty Insurance,UIHC,15.41,42770000.0,649188000.0,0.2,-0.184,1.3,1.29,0.01
1428,1428,Ultimate Software Group Inc,ULTI,Information Technology,Application Software,ULTI,330.79,31680000.0,10482000000.0,0.1999,0.3784,1.23,6.26,2.06
1429,1429,UMB Financial Corp.,UMBF,Financials,Regional Banks,UMBF,70.78,49050000.0,3423000000.0,0.10300000000000001,-0.0747,1.02,4.64,3.97
1430,1430,Umpqua Holdings Corporation,UMPQ,Financials,Regional Banks,UMPQ,17.5,220460000.0,3825000000.0,0.1,-0.2551,1.19,1.55,1.41
1431,1431,UniFirst Corporation,UNF,Industrials,Diversified Support Services,UNF,157.76,15350000.0,3001000000.0,0.1,-0.0172,0.86,7.94,8.11
1432,1432,United Natural Foods Inc,UNFI,Consumer Staples,Food & Staples Retailing,UNFI,12.73,50820000.0,657609000.0,-0.068,-1.0,3.06,2.07,-5.47
1433,1433,Uniti Group,UNIT,Real Estate,Specialized REITs,UNIT,11.15,-,2053000000.0,0.151,-0.3812,0.98,0.27,0.04
1434,1434,Unit Corporation,UNT,Energy,Oil and Gas Drilling,UNT,14.1,55720000.0,750635000.0,0.44,-0.3862,1.99,0.91,-0.87
1435,1435,Urban Outfitters,URBN,Consumer Discretionary,Apparel Retail,URBN,29.76,103560000.0,3082000000.0,-,-0.2593,0.46,2.62,2.72
1436,1436,"U.S. Concrete, Inc.",USCR,Materials,Construction Materials,USCR,46.2,16620000.000000002,786671000.0,0.1,-0.2173,1.49,3.0,1.82
1437,1437,"U.S. Physical Therapy, Inc.",USPH,Health Care,Healthcare Facilities,USPH,115.89,12760000.0,1474000000.0,0.125,0.2722,1.37,2.87,1.31
1438,1438,United Therapeutics Corp,UTHR,Health Care,Biotechnology,UTHR,102.19,43720000.0,4470000000.0,-0.095,-0.0747,1.02,9.23,13.39
1439,1439,"Universal Insurance Holdings, Inc.",UVE,Financials,Property and Casualty Insurance,UVE,29.76,34650000.0,1026999999.9999999,-,-0.08539999999999999,1.53,3.42,3.29
1440,1440,Universal Corporation,UVV,Consumer Staples,Tobacco,UVV,53.13,24970000.0,1342000000.0,-,0.1288,0.58,-,4.07
1441,1441,Marriott Vacations Worldwide Corporation,VAC,Real Estate,"Hotels, Resorts and Cruise Lines",VAC,107.07,45100000.0,4784000000.0,0.2144,-0.1245,2.36,7.72,1.61
1442,1442,Visteon,VC,Consumer Discretionary,Auto Parts & Equipment,VC,65.08,28270000.0,1861000000.0,0.0723,-0.47369999999999995,1.93,4.88,3.88
1443,1443,Veeco Instruments Inc.,VECO,Information Technology,Semiconductor Equipment,VECO,12.31,48030000.0,583853000.0,0.91,-0.2026,1.65,-0.3,-8.63
1444,1444,Vonage Holdings Corp.,VG,Telecommunication Services,Alternative Carriers,VG,9.53,242420000.0,2360000000.0,0.1,-0.1458,0.82,0.2,0.14
1445,1445,Viavi Solutions Inc.,VIAV,Information Technology,Communications Equipment,VIAV,13.37,228000000.0,3016000000.0,0.15,0.41159999999999997,0.46,0.65,-0.17
1446,1446,Vicor Corporation,VICR,Industrials,Electrical Components and Equipment,VICR,37.24,28450000.0,1510000000.0,0.175,0.0388,-0.27,0.41,0.78
1447,1447,"Meridian Bioscience, Inc.",VIVO,Health Care,Healthcare Supplies,VIVO,13.67,42490000.0,482252000.0,0.17,-0.0788,0.35,0.66,0.6
1448,1448,Valley National Bancorp,VLY,Financials,Regional Banks,VLY,10.49,331730000.0,3483000000.0,0.05,-0.16570000000000001,1.45,0.94,0.96
1449,1449,Valmont Industries Inc,VMI,Industrials,Industrial Machinery,VMI,134.77,21950000.0,2962000000.0,0.1,-0.0508,1.44,8.48,4.12
1450,1450,"Vera Bradley, Inc.",VRA,Consumer Discretionary,"Apparel, Accessories and Luxury Goods",VRA,12.68,34160000.0,419885000.0,-,0.11599999999999999,0.76,0.69,0.59
1451,1451,Varex Imaging Corporation,VREX,Health Care,Healthcare Equipment,VREX,32.61,38120000.0,1248000000.0,0.19,-0.0911,1.67,1.37,0.5
1452,1452,"Virtus Investment Partners, Inc.",VRTS,Financials,Asset Management and Custody Banks,VRTS,124.9,6980000.0,851917000.0,0.0827,0.0789,1.63,12.66,8.7
1453,1453,Virtusa Corporation,VRTU,Information Technology,IT Consulting and Other Services,VRTU,54.84,29920000.0,1657000000.0,0.2,0.1402,1.38,2.28,0.21
1454,1454,Veritiv Corporation,VRTV,Industrials,Trading Companies and Distributors,VRTV,28.41,15900000.0,442536000.0,0.141,-0.2528,0.89,1.09,-0.99
1455,1455,ViaSat Inc,VSAT,Information Technology,Communications Equipment,VSAT,89.32,60480000.0,5492000000.0,0.188,0.3954,1.09,-1.36,-1.51
1456,1456,Vishay Intertechnology Inc,VSH,Information Technology,Electronic Components,VSH,19.58,144320000.0,2865000000.0,0.09,0.1059,1.54,2.12,2.24
1457,1457,"Vitamin Shoppe, Inc.",VSI,Consumer Discretionary,Specialty Stores,VSI,6.31,24000000.0,150933000.0,0.29,0.2768,2.43,0.38,-0.16
1458,1458,Versum Materials Inc,VSM,Information Technology,Semiconductor Equipment,VSM,52.06,109240000.0,5702000000.0,0.16399999999999998,0.48100000000000004,2.11,2.37,2.19
1459,1459,Vista Outdoor Inc.,VSTO,Consumer Discretionary,Leisure Products,VSTO,8.91,57590000.0,500179000.0,0.25,-0.4669,0.15,0.27,-10.71
1460,1460,Vectren Corp,VVC,Utilities,Multi-Utilities,VVC,-,-,-,-,-,-,-,-
1461,1461,Viad Corp,VVI,Industrials,Diversified Support Services,VVI,61.23,20280000.0,1242000000.0,0.14,0.2024,1.05,2.46,1.99
1462,1462,Valvoline Inc,VVV,Materials,Commodity Chemicals,VVV,18.45,188180000.0,3475000000.0,0.075,-0.0947,0.97,1.33,1.18
1463,1463,Wabtec,WAB,Industrials,Construction & Farm Machinery & Heavy Trucks,WAB,73.8,162470000.0,12055000000.0,0.14,-0.16879999999999998,1.4,4.15,1.96
1464,1464,Westamerica Bancorporation,WABC,Financials,Regional Banks,WABC,64.01,26900000.0,1719000000.0,0.03,0.151,1.12,2.98,2.74
1465,1465,Washington Federal Inc.,WAFD,Financials,Thrifts & Mortgage Finance,WAFD,33.41,80440000.0,2660000000.0,0.07,0.051,1.13,2.57,2.51
1466,1466,"WageWorks, Inc.",WAGE,Industrials,Human Resource and Employment Services,WAGE,49.35,39850000.0,1939000000.0,-,0.0339,1.85,-,0.81
1467,1467,Webster Financial Corp (CT),WBS,Financials,Regional Banks,WBS,54.0,92120000.0,4883000000.0,0.19399999999999998,-0.1042,1.25,4.19,4.02
1468,1468,Wellcare Health Plans Inc,WCG,Health Care,Managed Health Care,WCG,263.28,50300000.0,13053000000.0,0.1999,0.2802,1.42,13.53,9.29
1469,1469,"Walker & Dunlop, Inc.",WD,Financials,Thrifts and Mortgage Finance,WD,55.05,30650000.0,1686000000.0,0.1,-0.0375,1.3,5.36,4.97
1470,1470,WD-40 Company,WDFC,Consumer Staples,Household Products,WDFC,167.61,13800000.0,2318000000.0,0.1,0.2682,0.19,4.55,4.78
1471,1471,"Waddell & Reed Financial, Inc.",WDR,Financials,Asset Management and Custody Banks,WDR,18.23,76130000.0,1424000000.0,-0.020099999999999996,-0.0968,1.49,1.58,2.28
1472,1472,Wendy's Company,WEN,Consumer Discretionary,Restaurants,WEN,18.68,230940000.0,4307000000.0,0.10300000000000001,0.1177,0.68,0.62,1.88
1473,1473,Werner Enterprises Inc,WERN,Industrials,Trucking,WERN,34.65,69890000.0,2350000000.0,0.2904,0.0073,1.4,2.6,2.46
1474,1474,"WisdomTree Investments, Inc.",WETF,Financials,Asset Management and Custody Banks,WETF,7.3,153100000.0,1091000000.0,0.0958,-0.3132,1.08,0.25,0.21
1475,1475,WEX Inc.,WEX,Information Technology,Data Processing & Outsourced Services,WEX,210.0,43250000.0,9087000000.0,0.1975,0.29309999999999997,1.14,9.1,3.86
1476,1476,"Winnebago Industries, Inc.",WGO,Consumer Discretionary,Automobile Manufacturers,WGO,36.11,31870000.0,1126000000.0,0.15,-0.0462,1.01,3.52,3.34
1477,1477,"Wyndham Hotels & Resorts, Inc.",WH,Consumer Discretionary,"Hotels, Resorts and Cruise Lines",WH,56.38,97390000.0,5435000000.0,0.0068000000000000005,-,-,3.19,1.62
1478,1478,Wingstop Inc.,WING,Consumer Discretionary,Restaurants,WING,77.29,29400000.0,2225000000.0,0.096,0.5796,0.97,0.77,0.73
1479,1479,Encore Wire Corporation,WIRE,Industrials,Electrical Components and Equipment,WIRE,59.89,20890000.0,1240000000.0,0.1,0.1343,0.89,3.66,3.74
1480,1480,William Lyon Homes,WLH,Consumer Discretionary,Homebuilding,WLH,16.37,32990000.000000004,633731000.0,0.1,-0.38909999999999995,1.32,2.2,2.32
1481,1481,Wabash National Corporation,WNC,Industrials,Construction Machinery and Heavy Trucks,WNC,14.85,55420000.0,836048000.0,0.15,-0.2632,2.23,1.57,1.19
1482,1482,Worthington Industries,WOR,Materials,Steel,WOR,40.23,57310000.0,2303000000.0,0.415,-0.0984,1.1,2.74,2.45
1483,1483,Washington Prime Group Inc.,WPG,Real Estate,Retail REITs,WPG,4.51,186500000.0,976828000.0,-,-0.3029,1.31,-0.1,0.33399999999999996
1484,1484,WPX Energy,WPX,Energy,Oil & Gas Exploration & Production,WPX,14.25,422250000.0,5888000000.0,1.4666,-0.17550000000000002,1.76,0.38,0.35
1485,1485,W.R. Berkley Corp,WRB,Financials,Property & Casualty Insurance,WRB,60.84,190410000.0,11686000000.0,0.1157,0.222,0.72,2.62,3.4
1486,1486,Weingarten Realty Investors,WRI,Real Estate,Retail REITs,WRI,28.96,128650000.0,3766000000.0,0.09,0.0542,0.82,0.94,1.8
1487,1487,World Acceptance Corporation,WRLD,Financials,Consumer Finance,WRLD,130.46,8860000.0,1150000000.0,0.015,0.2749,1.64,3.6,3.07
